Title,Body,Status,Priority,Wave,Effort,Theme,Implementation Ready,Source Kind,Source Repo,Source Ref,Source URL,Labels,Board ID
"Extend docs for ""Auto compress - Error: 500 status code (no body)"" with quickstart snippets and troubleshooting decision trees.",Execution item CP2K-1096 | Source: router-for-me/CLIProxyAPI issue#86 | Source URL: https://github.com/router-for-me/CLIProxyAPI/issues/86 | Implementation note: Add staged rollout controls (feature flags) with safe defaults and migration notes. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P2,wave-2,S,provider-model-registry,yes,issue,router-for-me/CLIProxyAPI,issue#86,https://github.com/router-for-me/CLIProxyAPI/issues/86,"board-2000,theme:provider-model-registry,prio:p2,wave:wave-2,effort:s,kind:issue",CP2K-1096
"Prepare safe rollout for ""Command /context dont work in claude code"" via flags, migration docs, and backward-compat tests.",Execution item CP2K-1099 | Source: router-for-me/CLIProxyAPI issue#80 | Source URL: https://github.com/router-for-me/CLIProxyAPI/issues/80 | Implementation note: Expand quickstart and troubleshooting docs with copy-paste examples and expected outputs. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P2,wave-2,S,thinking-and-reasoning,yes,issue,router-for-me/CLIProxyAPI,issue#80,https://github.com/router-for-me/CLIProxyAPI/issues/80,"board-2000,theme:thinking-and-reasoning,prio:p2,wave:wave-2,effort:s,kind:issue",CP2K-1099
"Standardize naming/metadata affected by ""MacOS brew installation support?"" across both repos and docs.","Execution item CP2K-1100 | Source: router-for-me/CLIProxyAPI issue#79 | Source URL: https://github.com/router-for-me/CLIProxyAPI/issues/79 | Implementation note: Add contract tests for malformed payloads, missing fields, and legacy/new mixed parameters. | Tracking rule: keep source->solution mapping and update Status as work progresses.",proposed,P2,wave-2,S,install-and-ops,yes,issue,router-for-me/CLIProxyAPI,issue#79,https://github.com/router-for-me/CLIProxyAPI/issues/79,"board-2000,theme:install-and-ops,prio:p2,wave:wave-2,effort:s,kind:issue",CP2K-1100
"Extend docs for ""如果配置了gemini cli，再配置aistudio api key，会怎样？"" with quickstart snippets and troubleshooting decision trees.",Execution item CP2K-1106 | Source: router-for-me/CLIProxyAPI issue#48 | Source URL: https://github.com/router-for-me/CLIProxyAPI/issues/48 | Implementation note: Add staged rollout controls (feature flags) with safe defaults and migration notes. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P2,wave-2,S,cli-ux-dx,yes,issue,router-for-me/CLIProxyAPI,issue#48,https://github.com/router-for-me/CLIProxyAPI/issues/48,"board-2000,theme:cli-ux-dx,prio:p2,wave:wave-2,effort:s,kind:issue",CP2K-1106
"Refactor internals touched by ""#38 Lobechat问题的可能性 暨 Get Models返回JSON规整化的建议"" to reduce coupling and improve maintainability.",Execution item CP2K-1108 | Source: router-for-me/CLIProxyAPI issue#40 | Source URL: https://github.com/router-for-me/CLIProxyAPI/issues/40 | Implementation note: Benchmark p50/p95 latency and memory; reject regressions in CI quality gate. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P2,wave-2,S,provider-model-registry,yes,issue,router-for-me/CLIProxyAPI,issue#40,https://github.com/router-for-me/CLIProxyAPI/issues/40,"board-2000,theme:provider-model-registry,prio:p2,wave:wave-2,effort:s,kind:issue",CP2K-1108
"Follow up ""登录默认跳转浏览器 没有url"" by closing compatibility gaps and locking in regression coverage.",Execution item CP2K-1111 | Source: router-for-me/CLIProxyAPI issue#35 | Source URL: https://github.com/router-for-me/CLIProxyAPI/issues/35 | Implementation note: Implement compatibility-preserving normalization path with explicit fallback behavior and telemetry. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P2,wave-2,S,general-polish,yes,issue,router-for-me/CLIProxyAPI,issue#35,https://github.com/router-for-me/CLIProxyAPI/issues/35,"board-2000,theme:general-polish,prio:p2,wave:wave-2,effort:s,kind:issue",CP2K-1111
"Harden ""Qwen3-Max-Preview可以使用了吗"" with stricter validation, safer defaults, and explicit fallback semantics.",Execution item CP2K-1112 | Source: router-for-me/CLIProxyAPI issue#34 | Source URL: https://github.com/router-for-me/CLIProxyAPI/issues/34 | Implementation note: Add failing-before/failing-after regression tests and update golden fixtures for each supported provider. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P2,wave-2,S,general-polish,yes,issue,router-for-me/CLIProxyAPI,issue#34,https://github.com/router-for-me/CLIProxyAPI/issues/34,"board-2000,theme:general-polish,prio:p2,wave:wave-2,effort:s,kind:issue",CP2K-1112
"Operationalize ""使用docker-compose.yml搭建失败"" with observability, runbook updates, and deployment safeguards.",Execution item CP2K-1113 | Source: router-for-me/CLIProxyAPI issue#32 | Source URL: https://github.com/router-for-me/CLIProxyAPI/issues/32 | Implementation note: Improve error diagnostics and add actionable remediation text in CLI and docs. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P2,wave-2,S,install-and-ops,yes,issue,router-for-me/CLIProxyAPI,issue#32,https://github.com/router-for-me/CLIProxyAPI/issues/32,"board-2000,theme:install-and-ops,prio:p2,wave:wave-2,effort:s,kind:issue",CP2K-1113
"Generalize ""Claude Code 报错 API Error: Cannot read properties of undefined （reading 'filter')"" into provider-agnostic translation/utilities to reduce duplicate logic.",Execution item CP2K-1114 | Source: router-for-me/CLIProxyAPI issue#25 | Source URL: https://github.com/router-for-me/CLIProxyAPI/issues/25 | Implementation note: Refactor translation layer to isolate provider transform logic from transport concerns. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P2,wave-2,S,error-handling-retries,yes,issue,router-for-me/CLIProxyAPI,issue#25,https://github.com/router-for-me/CLIProxyAPI/issues/25,"board-2000,theme:error-handling-retries,prio:p2,wave:wave-2,effort:s,kind:issue",CP2K-1114
"Improve CLI UX around ""QQ group search not found, can we open a TG group?"" with clearer commands, flags, and immediate validation feedback.",Execution item CP2K-1115 | Source: router-for-me/CLIProxyAPI issue#24 | Source URL: https://github.com/router-for-me/CLIProxyAPI/issues/24 | Implementation note: Instrument structured logs/metrics around request normalize->translate->dispatch lifecycle. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P2,wave-2,S,websocket-and-streaming,yes,issue,router-for-me/CLIProxyAPI,issue#24,https://github.com/router-for-me/CLIProxyAPI/issues/24,"board-2000,theme:websocket-and-streaming,prio:p2,wave:wave-2,effort:s,kind:issue",CP2K-1115
"Extend docs for ""Codex CLI 能中转到Claude Code吗？"" with quickstart snippets and troubleshooting decision trees.",Execution item CP2K-1116 | Source: router-for-me/CLIProxyAPI issue#22 | Source URL: https://github.com/router-for-me/CLIProxyAPI/issues/22 | Implementation note: Add staged rollout controls (feature flags) with safe defaults and migration notes. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P2,wave-2,S,cli-ux-dx,yes,issue,router-for-me/CLIProxyAPI,issue#22,https://github.com/router-for-me/CLIProxyAPI/issues/22,"board-2000,theme:cli-ux-dx,prio:p2,wave:wave-2,effort:s,kind:issue",CP2K-1116
"Refactor internals touched by ""希望支持iflow"" to reduce coupling and improve maintainability.",Execution item CP2K-1118 | Source: router-for-me/CLIProxyAPI issue#20 | Source URL: https://github.com/router-for-me/CLIProxyAPI/issues/20 | Implementation note: Benchmark p50/p95 latency and memory; reject regressions in CI quality gate. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P2,wave-2,S,cli-ux-dx,yes,issue,router-for-me/CLIProxyAPI,issue#20,https://github.com/router-for-me/CLIProxyAPI/issues/20,"board-2000,theme:cli-ux-dx,prio:p2,wave:wave-2,effort:s,kind:issue",CP2K-1118
"Generalize ""500就一直卡死了"" into provider-agnostic translation/utilities to reduce duplicate logic.",Execution item CP2K-1124 | Source: router-for-me/CLIProxyAPI issue#12 | Source URL: https://github.com/router-for-me/CLIProxyAPI/issues/12 | Implementation note: Refactor translation layer to isolate provider transform logic from transport concerns. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P2,wave-2,S,provider-model-registry,yes,issue,router-for-me/CLIProxyAPI,issue#12,https://github.com/router-for-me/CLIProxyAPI/issues/12,"board-2000,theme:provider-model-registry,prio:p2,wave:wave-2,effort:s,kind:issue",CP2K-1124
"Improve CLI UX around ""无法使用/v1/messages端口"" with clearer commands, flags, and immediate validation feedback.",Execution item CP2K-1125 | Source: router-for-me/CLIProxyAPI issue#11 | Source URL: https://github.com/router-for-me/CLIProxyAPI/issues/11 | Implementation note: Instrument structured logs/metrics around request normalize->translate->dispatch lifecycle. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P2,wave-2,S,responses-and-chat-compat,yes,issue,router-for-me/CLIProxyAPI,issue#11,https://github.com/router-for-me/CLIProxyAPI/issues/11,"board-2000,theme:responses-and-chat-compat,prio:p2,wave:wave-2,effort:s,kind:issue",CP2K-1125
"Extend docs for ""可用正常接入new-api这种api站吗？"" with quickstart snippets and troubleshooting decision trees.",Execution item CP2K-1126 | Source: router-for-me/CLIProxyAPI issue#10 | Source URL: https://github.com/router-for-me/CLIProxyAPI/issues/10 | Implementation note: Add staged rollout controls (feature flags) with safe defaults and migration notes. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P2,wave-2,S,general-polish,yes,issue,router-for-me/CLIProxyAPI,issue#10,https://github.com/router-for-me/CLIProxyAPI/issues/10,"board-2000,theme:general-polish,prio:p2,wave:wave-2,effort:s,kind:issue",CP2K-1126
"Refactor internals touched by ""cli有办法像别的gemini一样关闭安全审查吗？"" to reduce coupling and improve maintainability.",Execution item CP2K-1128 | Source: router-for-me/CLIProxyAPI issue#7 | Source URL: https://github.com/router-for-me/CLIProxyAPI/issues/7 | Implementation note: Benchmark p50/p95 latency and memory; reject regressions in CI quality gate. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P2,wave-2,S,cli-ux-dx,yes,issue,router-for-me/CLIProxyAPI,issue#7,https://github.com/router-for-me/CLIProxyAPI/issues/7,"board-2000,theme:cli-ux-dx,prio:p2,wave:wave-2,effort:s,kind:issue",CP2K-1128
"Operationalize ""偶尔会弹出无效API key提示，“400 API key not valid. Please pass a valid API key.”"" with observability, runbook updates, and deployment safeguards.",Execution item CP2K-1133 | Source: router-for-me/CLIProxyAPI issue#2 | Source URL: https://github.com/router-for-me/CLIProxyAPI/issues/2 | Implementation note: Improve error diagnostics and add actionable remediation text in CLI and docs. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P2,wave-2,S,responses-and-chat-compat,yes,issue,router-for-me/CLIProxyAPI,issue#2,https://github.com/router-for-me/CLIProxyAPI/issues/2,"board-2000,theme:responses-and-chat-compat,prio:p2,wave:wave-2,effort:s,kind:issue",CP2K-1133
"Harden ""佬们，隔壁很多账号403啦，这里一切正常吗？"" with stricter validation, safer defaults, and explicit fallback semantics.",Execution item CP2K-1712 | Source: router-for-me/CLIProxyAPI discussion#1570 | Source URL: https://github.com/router-for-me/CLIProxyAPI/discussions/1570 | Implementation note: Add failing-before/failing-after regression tests and update golden fixtures for each supported provider. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P2,wave-2,S,general-polish,yes,discussion,router-for-me/CLIProxyAPI,discussion#1570,https://github.com/router-for-me/CLIProxyAPI/discussions/1570,"board-2000,theme:general-polish,prio:p2,wave:wave-2,effort:s,kind:discussion",CP2K-1712
"Operationalize ""最近谷歌经常封号有木有什么好的解决办法？"" with observability, runbook updates, and deployment safeguards.",Execution item CP2K-1713 | Source: router-for-me/CLIProxyAPI discussion#1656 | Source URL: https://github.com/router-for-me/CLIProxyAPI/discussions/1656 | Implementation note: Improve error diagnostics and add actionable remediation text in CLI and docs. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P2,wave-2,S,general-polish,yes,discussion,router-for-me/CLIProxyAPI,discussion#1656,https://github.com/router-for-me/CLIProxyAPI/discussions/1656,"board-2000,theme:general-polish,prio:p2,wave:wave-2,effort:s,kind:discussion",CP2K-1713
"Improve CLI UX around ""不同思路的 Antigravity 代理"" with clearer commands, flags, and immediate validation feedback.",Execution item CP2K-1715 | Source: router-for-me/CLIProxyAPI discussion#1634 | Source URL: https://github.com/router-for-me/CLIProxyAPI/discussions/1634 | Implementation note: Instrument structured logs/metrics around request normalize->translate->dispatch lifecycle. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P2,wave-2,S,general-polish,yes,discussion,router-for-me/CLIProxyAPI,discussion#1634,https://github.com/router-for-me/CLIProxyAPI/discussions/1634,"board-2000,theme:general-polish,prio:p2,wave:wave-2,effort:s,kind:discussion",CP2K-1715
