id,theme,title,priority,effort,wave,status,implementation_ready,source_kind,source_repo,source_ref,source_url,implementation_note
CP2K-0716,docs-quickstarts,"Extend docs for """"Feature Request: Android Binary Support (Termux Build Guide)"""" with quickstart snippets and troubleshooting decision trees.",P3,S,wave-3,proposed,yes,issue,router-for-me/CLIProxyAPI,issue#836,https://github.com/router-for-me/CLIProxyAPI/issues/836,Add staged rollout controls (feature flags) with safe defaults and migration notes.
CP2K-0769,thinking-and-reasoning,"Prepare safe rollout for ""[BUG] Antigravity Opus + Codex cannot read images"" via flags, migration docs, and backward-compat tests.",P3,S,wave-3,proposed,yes,issue,router-for-me/CLIProxyAPI,issue#729,https://github.com/router-for-me/CLIProxyAPI/issues/729,Expand quickstart and troubleshooting docs with copy-paste examples and expected outputs.
CP2K-0780,thinking-and-reasoning,"Standardize naming/metadata affected by ""/context show system tools 1 tokens, mcp tools 4 tokens"" across both repos and docs.",P3,S,wave-3,proposed,yes,issue,router-for-me/CLIProxyAPI,issue#712,https://github.com/router-for-me/CLIProxyAPI/issues/712,"Add contract tests for malformed payloads, missing fields, and legacy/new mixed parameters."
CP2K-0784,provider-model-registry,"Generalize ""Behavior is not consistent with codex"" into provider-agnostic translation/utilities to reduce duplicate logic.",P3,S,wave-3,proposed,yes,issue,router-for-me/CLIProxyAPI,issue#708,https://github.com/router-for-me/CLIProxyAPI/issues/708,Refactor translation layer to isolate provider transform logic from transport concerns.
CP2K-0786,thinking-and-reasoning,"Extend docs for ""Antigravity provider returns 400 error when extended thinking is enabled after tool calls"" with quickstart snippets and troubleshooting decision trees.",P3,S,wave-3,proposed,yes,issue,router-for-me/CLIProxyAPI,issue#702,https://github.com/router-for-me/CLIProxyAPI/issues/702,Add staged rollout controls (feature flags) with safe defaults and migration notes.
CP2K-0789,docs-quickstarts,"Prepare safe rollout for ""是否可以提供kiro的支持啊"" via flags, migration docs, and backward-compat tests.",P3,S,wave-3,proposed,yes,issue,router-for-me/CLIProxyAPI,issue#698,https://github.com/router-for-me/CLIProxyAPI/issues/698,Expand quickstart and troubleshooting docs with copy-paste examples and expected outputs.
CP2K-0797,responses-and-chat-compat,"Add robust stream/non-stream parity tests for ""Frequent Tool-Call Failures with Gemini-2.5-pro in OpenAI-Compatible Mode"" across supported providers.",P3,S,wave-3,proposed,yes,issue,router-for-me/CLIProxyAPI,issue#682,https://github.com/router-for-me/CLIProxyAPI/issues/682,Harden edge-case parsing for stream and non-stream payload variants.
CP2K-0811,responses-and-chat-compat,"Follow up ""Antigravity Provider Broken"" by closing compatibility gaps and locking in regression coverage.",P3,S,wave-3,proposed,yes,issue,router-for-me/CLIProxyAPI,issue#650,https://github.com/router-for-me/CLIProxyAPI/issues/650,Implement compatibility-preserving normalization path with explicit fallback behavior and telemetry.
CP2K-0813,provider-model-registry,"Operationalize ""Request Wrap Cursor to use models as proxy"" with observability, runbook updates, and deployment safeguards.",P3,S,wave-3,proposed,yes,issue,router-for-me/CLIProxyAPI,issue#648,https://github.com/router-for-me/CLIProxyAPI/issues/648,Improve error diagnostics and add actionable remediation text in CLI and docs.
CP2K-0820,provider-model-registry,"Standardize naming/metadata affected by ""我无法使用gpt5.2max而其他正常"" across both repos and docs.",P3,S,wave-3,proposed,yes,issue,router-for-me/CLIProxyAPI,issue#629,https://github.com/router-for-me/CLIProxyAPI/issues/629,"Add contract tests for malformed payloads, missing fields, and legacy/new mixed parameters."
CP2K-0831,thinking-and-reasoning,"Follow up ""Failing to do tool use from within Cursor"" by closing compatibility gaps and locking in regression coverage.",P3,S,wave-3,proposed,yes,issue,router-for-me/CLIProxyAPI,issue#601,https://github.com/router-for-me/CLIProxyAPI/issues/601,Implement compatibility-preserving normalization path with explicit fallback behavior and telemetry.
CP2K-0835,provider-model-registry,"Improve CLI UX around ""不能通过回调链接认证吗"" with clearer commands, flags, and immediate validation feedback.",P3,S,wave-3,proposed,yes,issue,router-for-me/CLIProxyAPI,issue#594,https://github.com/router-for-me/CLIProxyAPI/issues/594,Instrument structured logs/metrics around request normalize->translate->dispatch lifecycle.
CP2K-0848,responses-and-chat-compat,"Refactor internals touched by ""Model ignores tool response and keeps repeating tool calls (Gemini 3 Pro / 2.5 Pro)"" to reduce coupling and improve maintainability.",P3,S,wave-3,proposed,yes,issue,router-for-me/CLIProxyAPI,issue#565,https://github.com/router-for-me/CLIProxyAPI/issues/565,Benchmark p50/p95 latency and memory; reject regressions in CI quality gate.
CP2K-0857,provider-model-registry,"Add robust stream/non-stream parity tests for ""Add General Request Queue with Windowed Concurrency for Reliable Pseudo-Concurrent Execution"" across supported providers.",P3,S,wave-3,proposed,yes,issue,router-for-me/CLIProxyAPI,issue#546,https://github.com/router-for-me/CLIProxyAPI/issues/546,Harden edge-case parsing for stream and non-stream payload variants.
CP2K-0872,provider-model-registry,"Harden ""[Bug] Load balancing is uneven: Requests are not distributed equally among available accounts"" with stricter validation, safer defaults, and explicit fallback semantics.",P3,S,wave-3,proposed,yes,issue,router-for-me/CLIProxyAPI,issue#506,https://github.com/router-for-me/CLIProxyAPI/issues/506,Add failing-before/failing-after regression tests and update golden fixtures for each supported provider.
CP2K-0887,thinking-and-reasoning,"Add robust stream/non-stream parity tests for ""Files and images not working with Antigravity"" across supported providers.",P3,S,wave-3,proposed,yes,issue,router-for-me/CLIProxyAPI,issue#478,https://github.com/router-for-me/CLIProxyAPI/issues/478,Harden edge-case parsing for stream and non-stream payload variants.
CP2K-0889,thinking-and-reasoning,"Prepare safe rollout for ""Error with Antigravity"" via flags, migration docs, and backward-compat tests.",P3,S,wave-3,proposed,yes,issue,router-for-me/CLIProxyAPI,issue#476,https://github.com/router-for-me/CLIProxyAPI/issues/476,Expand quickstart and troubleshooting docs with copy-paste examples and expected outputs.
CP2K-0914,thinking-and-reasoning,"Generalize ""invalid_request_error"",""message"":""`max_tokens` must be greater than `thinking.budget_tokens`."" into provider-agnostic translation/utilities to reduce duplicate logic.",P3,S,wave-3,proposed,yes,issue,router-for-me/CLIProxyAPI,issue#413,https://github.com/router-for-me/CLIProxyAPI/issues/413,Refactor translation layer to isolate provider transform logic from transport concerns.
CP2K-0925,provider-model-registry,"Improve CLI UX around ""Image gen not supported/enabled for gemini-3-pro-image-preview?"" with clearer commands, flags, and immediate validation feedback.",P3,S,wave-3,proposed,yes,issue,router-for-me/CLIProxyAPI,issue#374,https://github.com/router-for-me/CLIProxyAPI/issues/374,Instrument structured logs/metrics around request normalize->translate->dispatch lifecycle.
CP2K-0926,docs-quickstarts,"Extend docs for ""Is it possible to support gemini native api for file upload?"" with quickstart snippets and troubleshooting decision trees.",P3,S,wave-3,proposed,yes,issue,router-for-me/CLIProxyAPI,issue#373,https://github.com/router-for-me/CLIProxyAPI/issues/373,Add staged rollout controls (feature flags) with safe defaults and migration notes.
CP2K-0953,thinking-and-reasoning,"Operationalize ""FR: Add support for beta headers for Claude models"" with observability, runbook updates, and deployment safeguards.",P3,S,wave-3,proposed,yes,issue,router-for-me/CLIProxyAPI,issue#324,https://github.com/router-for-me/CLIProxyAPI/issues/324,Improve error diagnostics and add actionable remediation text in CLI and docs.
CP2K-0960,responses-and-chat-compat,"Standardize naming/metadata affected by ""Previous request seem to be concatenated into new ones with Antigravity"" across both repos and docs.",P3,S,wave-3,proposed,yes,issue,router-for-me/CLIProxyAPI,issue#313,https://github.com/router-for-me/CLIProxyAPI/issues/313,"Add contract tests for malformed payloads, missing fields, and legacy/new mixed parameters."
CP2K-0961,thinking-and-reasoning,"Follow up ""Question: Is the Antigravity provider available and compatible with the sonnet 4.5 Thinking LLM model?"" by closing compatibility gaps and locking in regression coverage.",P3,S,wave-3,proposed,yes,issue,router-for-me/CLIProxyAPI,issue#311,https://github.com/router-for-me/CLIProxyAPI/issues/311,Implement compatibility-preserving normalization path with explicit fallback behavior and telemetry.
CP2K-0962,websocket-and-streaming,"Harden ""cursor with gemini-claude-sonnet-4-5"" with stricter validation, safer defaults, and explicit fallback semantics.",P3,S,wave-3,proposed,yes,issue,router-for-me/CLIProxyAPI,issue#310,https://github.com/router-for-me/CLIProxyAPI/issues/310,Add failing-before/failing-after regression tests and update golden fixtures for each supported provider.
CP2K-0992,provider-model-registry,"Harden ""Feat Request: Support gpt-5-pro"" with stricter validation, safer defaults, and explicit fallback semantics.",P3,S,wave-3,proposed,yes,issue,router-for-me/CLIProxyAPI,issue#259,https://github.com/router-for-me/CLIProxyAPI/issues/259,Add failing-before/failing-after regression tests and update golden fixtures for each supported provider.
CP2K-1000,provider-model-registry,"Standardize naming/metadata affected by ""应该给GPT-5.1添加-none后缀适配以保持一致性"" across both repos and docs.",P3,S,wave-3,proposed,yes,issue,router-for-me/CLIProxyAPI,issue#248,https://github.com/router-for-me/CLIProxyAPI/issues/248,"Add contract tests for malformed payloads, missing fields, and legacy/new mixed parameters."
CP2K-1046,install-and-ops,"Extend docs for ""Created an install script for linux"" with quickstart snippets and troubleshooting decision trees.",P3,S,wave-3,proposed,yes,issue,router-for-me/CLIProxyAPI,issue#166,https://github.com/router-for-me/CLIProxyAPI/issues/166,Add staged rollout controls (feature flags) with safe defaults and migration notes.
CP2K-1049,error-handling-retries,"Prepare safe rollout for ""Clarification Needed: Is 'timeout' a Supported Config Parameter?"" via flags, migration docs, and backward-compat tests.",P3,S,wave-3,proposed,yes,issue,router-for-me/CLIProxyAPI,issue#160,https://github.com/router-for-me/CLIProxyAPI/issues/160,Expand quickstart and troubleshooting docs with copy-paste examples and expected outputs.
CP2K-1051,thinking-and-reasoning,"Follow up ""Gemini Cli With github copilot"" by closing compatibility gaps and locking in regression coverage.",P3,S,wave-3,proposed,yes,issue,router-for-me/CLIProxyAPI,issue#158,https://github.com/router-for-me/CLIProxyAPI/issues/158,Implement compatibility-preserving normalization path with explicit fallback behavior and telemetry.
CP2K-1052,thinking-and-reasoning,"Harden ""Enhancement: _FILE env vars for docker compose"" with stricter validation, safer defaults, and explicit fallback semantics.",P3,S,wave-3,proposed,yes,issue,router-for-me/CLIProxyAPI,issue#156,https://github.com/router-for-me/CLIProxyAPI/issues/156,Add failing-before/failing-after regression tests and update golden fixtures for each supported provider.
CP2K-1103,websocket-and-streaming,"Operationalize ""添加 Factor CLI 2api 选项"" with observability, runbook updates, and deployment safeguards.",P3,S,wave-3,proposed,yes,issue,router-for-me/CLIProxyAPI,issue#74,https://github.com/router-for-me/CLIProxyAPI/issues/74,Improve error diagnostics and add actionable remediation text in CLI and docs.
CP2K-1759,docs-quickstarts,"Prepare safe rollout for """"Feature Request: Android Binary Support (Termux Build Guide)"""" via flags, migration docs, and backward-compat tests.",P3,S,wave-3,proposed,yes,discussion,router-for-me/CLIProxyAPI,discussion#1209,https://github.com/router-for-me/CLIProxyAPI/discussions/1209,Expand quickstart and troubleshooting docs with copy-paste examples and expected outputs.
CP2K-1766,install-and-ops,"Extend docs for ""linux一键安装的如何更新"" with quickstart snippets and troubleshooting decision trees.",P3,S,wave-3,proposed,yes,discussion,router-for-me/CLIProxyAPI,discussion#1177,https://github.com/router-for-me/CLIProxyAPI/discussions/1177,Add staged rollout controls (feature flags) with safe defaults and migration notes.
CP2K-1773,provider-model-registry,"Operationalize ""[Feature Request] whitelist models for specific API KEY"" with observability, runbook updates, and deployment safeguards.",P3,S,wave-3,proposed,yes,discussion,router-for-me/CLIProxyAPI,discussion#1205,https://github.com/router-for-me/CLIProxyAPI/discussions/1205,Improve error diagnostics and add actionable remediation text in CLI and docs.
CP2K-1780,cli-ux-dx,"Standardize naming/metadata affected by ""旧的认证凭证升级后无法使用"" across both repos and docs.",P3,S,wave-3,proposed,yes,discussion,router-for-me/CLIProxyAPI,discussion#1011,https://github.com/router-for-me/CLIProxyAPI/discussions/1011,"Add contract tests for malformed payloads, missing fields, and legacy/new mixed parameters."
CP2K-1803,docs-quickstarts,"Operationalize ""supports stakpak.dev"" with observability, runbook updates, and deployment safeguards.",P3,S,wave-3,proposed,yes,discussion,router-for-me/CLIProxyAPI,discussion#880,https://github.com/router-for-me/CLIProxyAPI/discussions/880,Improve error diagnostics and add actionable remediation text in CLI and docs.
CP2K-1833,thinking-and-reasoning,"Operationalize ""[Feature Request] Global Alias"" with observability, runbook updates, and deployment safeguards.",P3,S,wave-3,proposed,yes,discussion,router-for-me/CLIProxyAPI,discussion#632,https://github.com/router-for-me/CLIProxyAPI/discussions/632,Improve error diagnostics and add actionable remediation text in CLI and docs.
